date,strategy,period,ls_ret,ls_ret_gross,ls_ret_pre_capeff,long_ret,short_pnl,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,tc_cost_monthly,borrow_cost_monthly,rebate_monthly,net_financing_monthly,rf_rate,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2017-02-01,B_ValueQuality,oos,-0.009153,-0.008171,-0.01373,0.002723,-0.016452,0.555,0.345133,0.450066,600.0,565.0,0.006089,0.004501,0.00125,0.000192,-0.001058,0.0004,5.378333,2.985841,1.106316,-0.009153,-0.053545,0.049619,0.020599,0.150821,0.106316,0.088201,0.084033,-0.053545,-0.053545,-0.053545,0.241362,0.578799,0.553225,1.364615,0.384708,0.891504,0.0,0.5,0.333333
2017-03-01,B_ValueQuality,oos,0.003671,0.013661,0.005507,-0.001677,0.007184,0.951163,0.448052,0.699607,430.0,462.0,0.002582,0.006996,0.00125,9.2e-05,-0.001158,0.0003,4.344186,3.625541,1.110377,0.003671,-0.024297,0.003673,0.027485,0.166248,0.110377,0.088037,0.082402,-0.053545,-0.053545,-0.053545,0.316913,0.586559,0.71281,1.371179,0.513301,0.889579,0.333333,0.5,0.416667
2017-04-01,B_ValueQuality,oos,0.008316,0.020594,0.012474,-0.024939,0.037413,0.708155,0.724066,0.71611,466.0,482.0,-0.019259,0.007161,0.00125,0.000292,-0.000958,0.0005,5.388412,2.875519,1.119611,0.008316,0.002755,-0.004287,0.036189,0.180532,0.119611,0.08816,0.080908,-0.053545,-0.053545,-0.053545,0.407874,0.617486,0.917136,1.432935,0.675863,0.926542,0.666667,0.5,0.5
2017-05-01,B_ValueQuality,oos,-0.010922,-0.01002,-0.016383,0.021584,-0.037967,0.753247,0.347826,0.550536,462.0,529.0,0.026033,0.005505,0.00125,0.000392,-0.000858,0.0006,4.465368,3.599244,1.107383,-0.010922,0.000964,-0.052633,0.000268,0.166841,0.107383,0.085909,0.080051,-0.027866,-0.053545,-0.053545,0.000115,0.542814,0.000259,1.26391,0.004999,0.805109,0.666667,0.333333,0.416667
2017-06-01,B_ValueQuality,oos,0.004551,0.00985,0.006827,0.002128,0.004699,0.310764,0.122124,0.216444,576.0,565.0,0.005881,0.002164,0.00125,0.000392,-0.000858,0.0006,5.173611,3.621239,1.112423,0.004551,0.001842,-0.0225,0.01074,0.159236,0.112423,0.085726,0.07866,-0.010922,-0.053545,-0.053545,0.116624,0.554074,0.255174,1.280507,0.20058,0.813087,0.666667,0.5,0.5
2017-07-01,B_ValueQuality,oos,-0.008634,-0.007362,-0.012951,-0.024661,0.01171,0.472669,0.493554,0.483112,622.0,543.0,-0.013095,0.004831,0.00125,0.000492,-0.000758,0.0007,4.987138,3.685083,1.102818,-0.008634,-0.014999,-0.012286,0.01387,0.148781,0.102818,0.085278,0.077724,-0.014999,-0.056538,-0.056538,0.147077,0.496017,0.321294,1.150778,0.245326,0.682928,0.333333,0.5,0.5
2017-08-01,B_ValueQuality,oos,-0.003077,0.000212,-0.004616,0.059422,-0.064038,0.539101,0.314696,0.426899,601.0,626.0,0.055781,0.004269,0.00125,0.000692,-0.000558,0.0009,5.113145,2.851438,1.099424,-0.003077,-0.007187,-0.006229,0.043081,0.118985,0.099424,0.077956,0.076563,-0.01803,-0.059441,-0.059441,0.507859,0.468212,1.288766,1.086923,0.724771,0.608742,0.333333,0.5,0.5
2017-09-01,B_ValueQuality,oos,0.021343,0.035503,0.032015,0.007911,0.024104,0.400697,0.185321,0.293009,574.0,545.0,0.000457,0.00293,0.00125,0.000692,-0.000558,0.0009,4.986063,3.445872,1.12289,0.021343,0.009409,0.011269,0.014983,0.131695,0.12289,0.063615,0.076148,-0.01803,-0.059441,-0.059441,0.169729,0.554389,0.350471,1.290448,0.252059,0.724218,0.333333,0.5,0.5
2017-10-01,B_ValueQuality,oos,0.003471,0.008726,0.005206,0.030011,-0.024804,0.369301,0.222892,0.296096,658.0,664.0,0.025164,0.002961,0.00125,0.000692,-0.000558,0.0009,5.305471,3.216867,1.126787,0.003471,0.021735,0.006409,0.002094,0.156165,0.126787,0.061576,0.074985,-0.011685,-0.059441,-0.059441,-0.045168,0.558497,-0.090137,1.291713,0.035234,0.723924,0.666667,0.5,0.5
2017-11-01,B_ValueQuality,oos,1.7e-05,0.003044,2.5e-05,0.015998,-0.015973,0.337165,0.134921,0.236043,522.0,630.0,0.008855,0.00236,0.00125,0.000592,-0.000658,0.0008,5.904215,2.968254,1.126806,1.7e-05,0.024906,0.01754,-0.036016,0.145575,0.126806,0.044389,0.073907,-0.011685,-0.033922,-0.059441,-0.978521,0.546755,-1.401056,1.259557,-1.06174,0.702916,1.0,0.666667,0.5
2017-12-01,B_ValueQuality,oos,-0.006128,-0.007865,-0.009192,0.032502,-0.041693,0.129915,0.02381,0.076862,585.0,630.0,0.027798,0.000769,0.00125,0.000692,-0.000558,0.0009,5.822222,2.974603,1.119901,-0.006128,-0.002661,0.006723,-0.015928,0.06732,0.119901,0.036667,0.073061,-0.006128,-0.01803,-0.059441,-0.640519,0.5055,-1.072345,1.168186,-0.883407,0.647168,0.666667,0.5,0.5
2018-01-01,B_ValueQuality,oos,-0.004091,-0.002825,-0.006136,-0.049654,0.043518,0.459459,0.131119,0.295289,518.0,572.0,-0.044061,0.002953,0.00125,0.000892,-0.000358,0.0011,5.683398,2.90035,1.11532,-0.004091,-0.010177,0.011337,-0.001088,0.02842,0.153334,0.031547,0.069976,-0.010193,-0.01803,-0.059441,-0.293206,0.658943,-0.600548,1.69536,-0.060363,0.819318,0.333333,0.5,0.5
2018-02-01,B_ValueQuality,oos,0.009545,0.018065,0.014318,0.000796,0.013522,0.488294,0.189406,0.33885,598.0,623.0,0.004173,0.003389,0.00125,0.000892,-0.000358,0.0011,6.011706,3.104334,1.125966,0.009545,-0.000745,0.024142,0.017762,0.038728,0.171262,0.031202,0.069782,-0.010193,-0.01803,-0.059441,0.281208,0.729134,0.603371,1.860263,0.985128,0.910261,0.333333,0.666667,0.583333
2018-03-01,B_ValueQuality,oos,-0.005369,-0.006655,-0.008053,0.005229,-0.013282,0.168224,0.059701,0.113963,642.0,603.0,0.011121,0.00114,0.00125,0.000992,-0.000258,0.0012,5.96729,3.13267,1.119922,-0.005369,1.8e-05,-0.002643,0.008595,0.036317,0.176272,0.031821,0.069529,-0.010193,-0.01803,-0.059441,-0.036977,0.74556,-0.081413,1.905576,0.476719,0.935513,0.333333,0.5,0.5
2018-04-01,B_ValueQuality,oos,-0.00059,0.001652,-0.000886,0.042454,-0.043339,0.372771,0.123047,0.247909,617.0,512.0,0.043029,0.002479,0.00125,0.001192,-5.8e-05,0.0014,5.662885,2.984375,1.11926,-0.00059,0.003533,-0.00668,-0.000314,0.035865,0.180161,0.03074,0.069415,-0.010193,-0.011685,-0.059441,-0.358333,0.755337,-0.782937,1.925512,-0.026835,0.955064,0.333333,0.333333,0.416667
2018-05-01,B_ValueQuality,oos,0.00903,0.017917,0.013545,0.012211,0.001333,0.434555,0.428302,0.431428,573.0,530.0,0.003543,0.004314,0.00125,0.001192,-5.8e-05,0.0014,4.820244,3.479245,1.129367,0.00903,0.00302,0.002273,0.019853,0.020126,0.190005,0.029447,0.069412,-0.005956,-0.011685,-0.059441,0.278066,0.788668,0.697707,2.010153,1.699039,1.004358,0.333333,0.333333,0.5
2018-06-01,B_ValueQuality,oos,0.016877,0.02914,0.025316,0.006353,0.018963,0.4875,0.265734,0.376617,640.0,572.0,0.009428,0.003766,0.00125,0.001192,-5.8e-05,0.0014,5.604688,3.192308,1.148427,0.016877,0.025453,0.025472,0.032366,0.043454,0.196756,0.033113,0.069664,-0.005956,-0.010193,-0.059441,0.599811,0.807258,1.682129,2.06298,3.175221,1.038004,0.666667,0.5,0.5
2018-07-01,B_ValueQuality,oos,-0.016712,-0.020592,-0.025067,0.02314,-0.048207,0.489796,0.433579,0.461688,588.0,542.0,0.025901,0.004617,0.00125,0.001392,0.000142,0.0016,5.872449,2.795203,1.129235,-0.016712,0.008912,0.012476,0.023955,0.038157,0.1763,0.036898,0.070759,-0.016712,-0.016712,-0.059441,0.289161,0.705802,0.578187,1.775186,1.433422,0.935652,0.666667,0.5,0.5
2018-08-01,B_ValueQuality,oos,0.006761,0.013662,0.010142,-0.013273,0.023415,0.494983,0.237366,0.366175,598.0,653.0,-0.016328,0.003662,0.00125,0.001392,0.000142,0.0016,5.934783,2.753446,1.136871,0.006761,0.006644,0.009684,0.03406,0.078608,0.157097,0.036725,0.069894,-0.016712,-0.016712,-0.059441,0.538391,0.628156,1.051463,1.559408,2.038103,0.838484,0.666667,0.5,0.583333
2018-09-01,B_ValueQuality,oos,0.044001,0.067495,0.066001,-0.074386,0.140387,0.246657,0.060332,0.153494,673.0,663.0,-0.092715,0.001535,0.00125,0.001292,4.2e-05,0.0015,5.576523,3.117647,1.186894,0.044001,0.033495,0.059801,0.057,0.072836,0.196202,0.052692,0.073517,-0.016712,-0.016712,-0.059441,0.799129,0.746584,2.219529,1.943974,3.41079,1.035247,0.666667,0.666667,0.583333
2018-10-01,B_ValueQuality,oos,0.017929,0.031203,0.026894,-0.004035,0.030928,0.677596,0.272727,0.475161,549.0,473.0,-0.00061,0.004752,0.00125,0.001692,0.000442,0.0019,5.817851,2.579281,1.208174,0.017929,0.069904,0.079439,0.072229,0.074475,0.239674,0.054274,0.072576,-0.016712,-0.016712,-0.059441,1.027351,0.91116,2.93221,2.41347,4.322102,1.249018,1.0,0.833333,0.583333
2018-11-01,B_ValueQuality,oos,0.030846,0.050302,0.04627,-0.113088,0.159358,0.470882,0.40404,0.437461,601.0,495.0,-0.117001,0.004375,0.00125,0.001592,0.000342,0.0018,6.166389,2.727273,1.245442,0.030846,0.0955,0.102778,0.105285,0.065477,0.266186,0.059142,0.073946,-0.016712,-0.016712,-0.059441,1.451939,0.985123,4.480832,2.653737,6.300124,1.376945,1.0,0.833333,0.583333
2018-12-01,B_ValueQuality,oos,-0.037226,-0.052239,-0.05584,0.104303,-0.160143,0.542373,0.266187,0.40428,531.0,556.0,0.121306,0.004043,0.00125,0.001692,0.000442,0.0019,5.847458,2.856115,1.199078,-0.037226,0.010266,0.044104,0.0707,0.053646,0.142779,0.073878,0.069263,-0.037226,-0.037226,-0.059441,0.718439,0.542305,1.304945,1.115916,1.899183,0.765331,0.666667,0.666667,0.583333
2019-01-01,B_ValueQuality,oos,-0.018049,-0.024564,-0.027073,0.031493,-0.058566,0.450223,0.179856,0.315039,673.0,556.0,0.043248,0.00315,0.00125,0.001892,0.000642,0.0021,5.998514,2.757194,1.177436,-0.018049,-0.025441,0.042684,0.055694,0.054545,0.085696,0.077185,0.068083,-0.054603,-0.054603,-0.059441,0.492408,0.289142,0.885526,0.571776,1.019966,0.467459,0.333333,0.666667,0.583333
2019-02-01,B_ValueQuality,oos,-0.021813,-0.030549,-0.03272,-0.019818,-0.012901,0.259582,0.242938,0.25126,574.0,531.0,-0.014797,0.002513,0.00125,0.001592,0.000342,0.0018,5.843206,2.960452,1.151753,-0.021813,-0.075225,0.013091,0.022902,0.041071,0.062516,0.081321,0.0695,-0.075225,-0.075225,-0.075225,0.07457,0.173049,0.134633,0.338134,0.304439,0.271436,0.0,0.5,0.5
2019-03-01,B_ValueQuality,oos,0.02967,0.046482,0.044505,0.028248,0.016257,0.381877,0.101852,0.241864,618.0,540.0,0.021643,0.002419,0.00125,0.001692,0.000442,0.0019,5.786408,2.875926,1.185925,0.02967,-0.010969,-0.000816,0.058936,0.068038,0.097393,0.085245,0.071249,-0.075225,-0.075225,-0.075225,0.472834,0.314074,0.877277,0.625096,0.783459,0.418263,0.333333,0.5,0.583333
2019-04-01,B_ValueQuality,oos,0.009891,0.015892,0.014836,-0.079465,0.094302,0.272441,0.067151,0.169796,635.0,551.0,-0.077719,0.001698,0.00125,0.001892,0.000642,0.0021,5.894488,2.885662,1.197655,0.009891,0.017172,-0.008706,0.070041,0.069706,0.108418,0.085131,0.071343,-0.075225,-0.075225,-0.075225,0.587994,0.351329,1.08126,0.699595,0.931087,0.464028,0.666667,0.5,0.666667
2019-05-01,B_ValueQuality,oos,0.017258,0.027999,0.025887,0.059294,-0.033407,0.359712,0.190909,0.275311,556.0,550.0,0.055856,0.002753,0.00125,0.001892,0.000642,0.0021,5.776978,2.990909,1.218324,0.017258,0.0578,-0.021773,0.078767,0.100184,0.100478,0.085852,0.070707,-0.039468,-0.075225,-0.075225,0.670972,0.311239,1.243396,0.612769,1.047083,0.4311,1.0,0.5,0.666667
2019-06-01,B_ValueQuality,oos,0.025122,0.037988,0.037683,0.002429,0.035254,0.091398,0.037838,0.064618,558.0,555.0,-0.003191,0.000646,0.00125,0.001592,0.000342,0.0018,5.740143,3.001802,1.248931,0.025122,0.053128,0.041576,0.087514,0.122713,0.134771,0.087311,0.071653,-0.021813,-0.075225,-0.075225,0.749885,0.444263,1.412356,0.880378,1.163361,0.572204,1.0,0.666667,0.666667
2019-07-01,B_ValueQuality,oos,-0.00228,-0.000148,-0.003419,-0.055925,0.052505,0.503367,0.239274,0.37132,594.0,606.0,-0.049965,0.003713,0.00125,0.001692,0.000442,0.0019,5.686869,2.917492,1.246084,-0.00228,0.040437,0.058303,0.103476,0.129909,0.145582,0.084114,0.071162,-0.00228,-0.075225,-0.075225,0.945033,0.482936,1.760051,0.954188,1.375547,0.616096,0.666667,0.666667,0.666667
2019-08-01,B_ValueQuality,oos,0.053522,0.082852,0.080283,0.048371,0.031912,0.428805,0.113367,0.271086,611.0,591.0,0.026742,0.002711,0.00125,0.001392,0.000142,0.0016,4.468085,2.780034,1.312777,0.053522,0.077527,0.139808,0.154729,0.194059,0.2455,0.095307,0.073606,-0.00228,-0.075225,-0.075225,1.322164,0.842978,2.792549,1.876026,2.05687,1.009276,0.666667,0.833333,0.666667
2019-09-01,B_ValueQuality,oos,0.005979,0.014212,0.008968,0.002675,0.006293,0.869565,0.247582,0.558574,414.0,517.0,0.006856,0.005586,0.00125,0.001592,0.000342,0.0018,6.461353,2.359768,1.320626,0.005979,0.057405,0.113583,0.112674,0.176096,0.193717,0.088927,0.068974,-0.00228,-0.075225,-0.075225,0.988878,0.683103,1.946378,1.420042,1.497819,0.808247,0.666667,0.833333,0.666667
2019-10-01,B_ValueQuality,oos,-0.022737,-0.030708,-0.034106,0.018009,-0.052115,0.537736,0.150198,0.343967,636.0,506.0,0.029046,0.00344,0.00125,0.001292,4.2e-05,0.0015,5.668239,2.644269,1.290598,-0.022737,0.035723,0.077605,0.068223,0.145379,0.147778,0.093758,0.070466,-0.022737,-0.075225,-0.075225,0.510301,0.476936,1.008378,0.969302,0.906909,0.62498,0.666667,0.666667,0.583333
2019-11-01,B_ValueQuality,oos,-0.014967,-0.017183,-0.02245,0.031384,-0.053834,0.495652,0.505976,0.500814,460.0,502.0,0.03913,0.005008,0.00125,0.000992,-0.000258,0.0012,5.952174,2.804781,1.271283,-0.014967,-0.031608,0.043468,0.020749,0.128218,0.087584,0.091601,0.068033,-0.037364,-0.039468,-0.075225,0.029174,0.221313,0.057071,0.429885,0.525704,0.377287,0.333333,0.5,0.5
2019-12-01,B_ValueQuality,oos,-0.003782,-0.003929,-0.005673,-0.036681,0.031008,0.154876,0.182292,0.168584,523.0,576.0,-0.030898,0.001686,0.00125,0.001192,-5.8e-05,0.0014,5.986616,2.815972,1.266474,-0.003782,-0.041004,0.014047,0.056207,0.13088,0.112868,0.081515,0.065955,-0.041004,-0.041004,-0.075225,0.450176,0.337246,1.043891,0.676091,1.370748,0.482412,0.0,0.333333,0.5
2020-01-01,B_ValueQuality,oos,0.00025,0.007942,0.000375,-0.085479,0.085854,0.901826,0.579918,0.740872,438.0,488.0,-0.087413,0.007409,0.00125,0.001092,-0.000158,0.0013,5.136986,3.036885,1.266791,0.00025,-0.018447,0.016617,0.075889,0.135809,0.134573,0.077888,0.064676,-0.041004,-0.041004,-0.075225,0.718463,0.437752,1.695144,0.883406,1.850751,0.571397,0.333333,0.5,0.583333
2020-02-01,B_ValueQuality,oos,0.015159,0.028914,0.022739,-0.224635,0.247374,0.572668,0.610672,0.59167,461.0,506.0,-0.242067,0.005917,0.00125,0.000992,-0.000258,0.0012,4.559653,4.144269,1.285995,0.015159,0.011572,-0.020402,0.116554,0.142125,0.162412,0.071849,0.064545,-0.041004,-0.041004,-0.075225,1.305164,0.559898,3.427446,1.125729,2.842482,0.683882,0.666667,0.5,0.666667
2020-03-01,B_ValueQuality,oos,-0.043701,-0.060692,-0.065552,0.157466,-0.223018,0.659864,0.260398,0.460131,441.0,553.0,0.170837,0.004601,0.00125,0.000992,-0.000258,0.0012,5.507937,3.958409,1.229795,-0.043701,-0.028962,-0.068779,0.036992,0.098108,0.107547,0.085467,0.07026,-0.047112,-0.068779,-0.075225,0.242621,0.284795,0.425967,0.510541,0.537846,0.460424,0.666667,0.333333,0.583333
2020-04-01,B_ValueQuality,oos,-0.029163,-0.040539,-0.043744,0.043067,-0.086811,0.227451,0.163543,0.195497,510.0,587.0,0.053964,0.001955,0.00125,0.0,-0.00125,0.0,5.415686,3.86201,1.193931,-0.029163,-0.057515,-0.074901,-0.003109,0.066714,0.06638,0.090934,0.072588,-0.071589,-0.095936,-0.095936,-0.1816,0.105688,-0.315323,0.186325,-0.03241,0.225718,0.333333,0.333333,0.5
2020-05-01,B_ValueQuality,oos,-0.035722,-0.048238,-0.053583,0.026457,-0.08004,0.484629,0.33429,0.40946,553.0,697.0,0.048055,0.004095,0.00125,0.0,-0.00125,0.0001,5.703436,3.777618,1.151282,-0.035722,-0.104754,-0.094394,-0.055029,0.019404,0.039642,0.095327,0.075457,-0.104754,-0.12823,-0.12823,-0.715329,-0.006305,-1.198533,-0.010723,-0.429138,0.101717,0.0,0.333333,0.416667
2020-06-01,B_ValueQuality,oos,0.00669,0.013475,0.010035,0.044939,-0.034905,0.231527,0.206655,0.219091,609.0,571.0,0.032644,0.002191,0.00125,0.0,-0.00125,0.0001,5.665025,3.464098,1.158983,0.00669,-0.05758,-0.084874,-0.07202,0.009192,0.041855,0.090782,0.075499,-0.104754,-0.12823,-0.12823,-0.935045,0.005435,-1.496436,0.009252,-0.561645,0.107319,0.333333,0.5,0.416667
2020-07-01,B_ValueQuality,oos,0.006828,0.017927,0.010242,0.03669,-0.026448,0.673432,0.613636,0.643534,542.0,440.0,0.043492,0.006435,0.00125,0.0,-0.00125,0.0001,5.258303,2.825,1.166897,0.006828,-0.022643,-0.078856,-0.063549,0.033351,0.058105,0.091631,0.075324,-0.104754,-0.12823,-0.12823,-0.804486,0.076986,-1.28179,0.130114,-0.495584,0.148208,0.666667,0.5,0.5
2020-08-01,B_ValueQuality,oos,-0.01513,-0.016345,-0.022694,-0.040191,0.017496,0.623246,0.396694,0.50997,499.0,484.0,-0.034401,0.0051,0.00125,0.0,-0.00125,0.0001,5.553106,2.619835,1.149242,-0.01513,-0.001771,-0.10634,-0.124572,0.010882,0.045313,0.065749,0.075911,-0.065501,-0.129775,-0.129775,-2.145597,0.026684,-2.538345,0.045276,-0.959908,0.114673,0.666667,0.333333,0.416667
2020-09-01,B_ValueQuality,oos,0.009437,0.019193,0.014155,0.000381,0.013774,0.506757,0.250916,0.378836,592.0,546.0,0.010222,0.003788,0.00125,0.0,-0.00125,0.0001,5.898649,3.038462,1.160087,0.009437,0.000952,-0.056683,-0.121563,-0.022586,0.033127,0.066798,0.075149,-0.03743,-0.109528,-0.129775,-2.01884,-0.02268,-2.445026,-0.038096,-1.109881,0.084165,0.666667,0.5,0.416667
2020-10-01,B_ValueQuality,oos,-0.02551,-0.035322,-0.038266,0.175532,-0.213797,0.194489,0.144213,0.169351,617.0,527.0,0.189049,0.001694,0.00125,0.0,-0.00125,0.0001,6.0,2.888046,1.130493,-0.02551,-0.031197,-0.053134,-0.124055,-0.064296,0.003289,0.067404,0.076687,-0.031197,-0.120919,-0.143972,-2.030139,-0.145859,-2.457184,-0.245143,-1.025934,0.007606,0.333333,0.5,0.416667
2020-11-01,B_ValueQuality,oos,-0.00253,0.002669,-0.003795,0.074922,-0.078717,0.630115,0.412698,0.521406,611.0,567.0,0.072237,0.005214,0.00125,0.0,-0.00125,0.0001,4.800327,3.724868,1.127633,-0.00253,-0.018803,-0.020541,-0.112996,-0.094592,0.000734,0.067712,0.076705,-0.033648,-0.123143,-0.146138,-1.820444,-0.153946,-2.167707,-0.259346,-0.917597,0.001673,0.333333,0.5,0.416667
2020-12-01,B_ValueQuality,oos,-0.092612,-0.135536,-0.138918,0.030032,-0.16895,0.304035,0.122203,0.213119,694.0,581.0,0.068377,0.002131,0.00125,0.0,-0.00125,0.0001,5.07781,3.561102,1.023201,-0.092612,-0.117997,-0.117157,-0.192087,-0.146677,-0.086347,0.106377,0.093571,-0.123144,-0.204351,-0.225215,-1.98401,-0.434665,-2.179355,-0.609515,-0.939989,-0.131665,0.0,0.333333,0.416667
2021-01-01,B_ValueQuality,oos,0.011947,0.02277,0.017921,0.082696,-0.064774,0.480456,0.239286,0.359871,614.0,560.0,0.087834,0.003599,0.00125,0.0,-0.00125,0.0,5.908795,3.010714,1.035425,0.011947,-0.084094,-0.112668,-0.182639,-0.12061,-0.071634,0.109076,0.093914,-0.117997,-0.204351,-0.225215,-1.811001,-0.371344,-2.039778,-0.521171,-0.893753,-0.10866,0.333333,0.333333,0.416667
2021-02-01,B_ValueQuality,oos,0.062169,0.096181,0.093253,0.055925,0.037328,0.193215,0.142373,0.167794,678.0,590.0,0.023875,0.001678,0.00125,0.0,-0.00125,0.0,5.943953,3.005085,1.099796,0.062169,-0.024686,-0.043025,-0.144789,-0.045111,-0.023242,0.131617,0.10074,-0.117997,-0.167991,-0.225215,-1.131249,-0.166124,-1.54189,-0.251039,-0.861887,-0.03467,0.666667,0.5,0.416667
2021-03-01,B_ValueQuality,oos,0.043151,0.067941,0.064727,0.033441,0.031285,0.322533,0.070352,0.196442,679.0,597.0,0.01735,0.001964,0.00125,0.0,-0.00125,0.0,5.5081,3.075377,1.147254,0.043151,0.12124,-0.011062,-0.067118,-0.032609,0.024406,0.137518,0.103743,-0.094907,-0.142998,-0.225215,-0.445081,-0.000665,-0.645515,-0.001032,-0.469362,0.035832,1.0,0.5,0.5
2021-04-01,B_ValueQuality,oos,0.034222,0.055249,0.051333,0.037069,0.014264,0.436526,0.096647,0.266586,449.0,507.0,0.021966,0.002666,0.00125,0.0,-0.00125,0.0,6.131403,2.889546,1.186515,0.034222,0.14592,0.049556,-0.006211,-0.009301,0.060089,0.139972,0.10548,-0.092612,-0.123144,-0.225215,0.015275,0.114069,0.022478,0.180038,-0.05044,0.087211,1.0,0.666667,0.583333
2021-05-01,B_ValueQuality,oos,-0.039901,-0.055781,-0.059852,0.00243,-0.062281,0.461111,0.102913,0.282012,540.0,515.0,0.017959,0.00282,0.00125,0.0,-0.00125,0.0,5.557407,3.036893,1.139172,-0.039901,0.035803,0.010233,-0.010518,-0.064968,0.008682,0.141201,0.108124,-0.039901,-0.123144,-0.225215,-0.013725,-0.035656,-0.02014,-0.056201,-0.085416,0.012813,0.666667,0.666667,0.583333
2021-06-01,B_ValueQuality,oos,0.061409,0.094764,0.092113,-0.017902,0.110015,0.245981,0.034091,0.140036,622.0,528.0,-0.033926,0.0014,0.00125,0.0,-0.00125,0.0,5.495177,3.026515,1.209127,0.061409,0.053932,0.181711,0.043265,-0.03187,0.052855,0.154087,0.113337,-0.039901,-0.123144,-0.225215,0.342952,0.10134,0.549194,0.16779,0.351341,0.076889,0.666667,0.833333,0.583333
2021-07-01,B_ValueQuality,oos,-0.01662,-0.021118,-0.02493,0.012129,-0.037058,0.35274,0.159498,0.256119,584.0,558.0,0.019628,0.002561,0.00125,0.0,-0.00125,0.0,6.003425,2.867384,1.189032,-0.01662,0.002121,0.148351,0.018969,-0.045785,0.052953,0.155471,0.113332,-0.039901,-0.117997,-0.225215,0.189834,0.106411,0.311034,0.176157,0.16076,0.07703,0.333333,0.666667,0.5
2021-08-01,B_ValueQuality,oos,0.008261,0.01568,0.012392,-0.033295,0.045687,0.270728,0.136842,0.203785,591.0,570.0,-0.026649,0.002038,0.00125,0.0,-0.00125,0.0,5.927242,3.078947,1.198855,0.008261,0.052391,0.09007,0.04317,-0.08678,0.054522,0.154333,0.113357,-0.039901,-0.117997,-0.225215,0.343359,0.115495,0.550571,0.191283,0.365855,0.079272,0.666667,0.666667,0.583333
2021-09-01,B_ValueQuality,oos,0.036195,0.058026,0.054292,0.038353,0.015938,0.380117,0.116697,0.248407,513.0,557.0,0.030511,0.002484,0.00125,0.0,-0.00125,0.0,6.444444,2.764811,1.242247,0.036195,0.027391,0.0828,0.070822,-0.05935,0.046637,0.157562,0.112451,-0.039901,-0.094907,-0.225215,0.506669,0.097548,0.829454,0.160509,0.74622,0.067979,0.666667,0.666667,0.583333
2021-10-01,B_ValueQuality,oos,0.053469,0.083803,0.080204,-0.033706,0.113909,0.374713,0.095064,0.234888,435.0,547.0,-0.048922,0.002349,0.00125,0.0,-0.00125,0.0,6.471264,2.599634,1.308668,0.053469,0.100617,0.102951,0.157609,0.014001,0.083179,0.159738,0.116016,-0.01662,-0.092612,-0.225215,0.994617,0.20186,1.646043,0.343209,1.701823,0.119846,1.0,0.666667,0.666667
2021-11-01,B_ValueQuality,oos,0.064537,0.101658,0.096806,0.049977,0.046829,0.434564,0.285962,0.360263,596.0,577.0,0.019265,0.003603,0.00125,0.0,-0.00125,0.0,5.604027,3.57539,1.393126,0.064537,0.162048,0.222929,0.235443,0.095843,0.11858,0.166442,0.120361,-0.01662,-0.039901,-0.225215,1.357997,0.292255,2.333514,0.516397,5.900679,0.168993,1.0,0.833333,0.75
2021-12-01,B_ValueQuality,oos,0.019077,0.036453,0.028615,-0.062357,0.090972,0.853717,0.46383,0.658773,417.0,470.0,-0.056669,0.006588,0.00125,0.0,-0.00125,0.0001,4.760192,2.989362,1.419703,0.019077,0.142851,0.174155,0.387511,0.120988,0.183995,0.114085,0.118165,0.0,-0.039901,-0.225215,2.960861,0.461527,8.080578,0.818957,9.711813,0.257145,1.0,0.833333,0.833333
2022-01-01,B_ValueQuality,oos,0.026462,0.050943,0.039693,0.001144,0.03855,1.0,1.0,1.0,500.0,500.0,-0.005113,0.01,0.00125,0.0,-0.00125,0.0,6.77,2.262,1.457271,0.026462,0.113553,0.225595,0.407413,0.150365,0.237665,0.112751,0.117948,0.0,-0.039901,-0.225215,3.124594,0.594145,8.427773,1.050715,10.210589,0.327074,1.0,1.0,0.833333
2022-02-01,B_ValueQuality,oos,0.006639,0.013434,0.009959,0.00885,0.001109,0.295282,0.149733,0.222507,657.0,561.0,0.011358,0.002225,0.00125,0.0,-0.00125,0.0,6.835616,2.331551,1.466947,0.006639,0.052989,0.223623,0.333835,0.14071,0.273665,0.108731,0.116744,0.0,-0.039901,-0.225215,2.729551,0.687098,7.099516,1.205335,8.366575,0.372855,1.0,1.0,0.833333
2022-03-01,B_ValueQuality,oos,0.062188,0.096789,0.093282,-0.069109,0.162391,0.203938,0.247438,0.225688,711.0,683.0,-0.107026,0.002257,0.00125,0.0,-0.00125,0.0,6.707454,2.831625,1.558173,0.062188,0.097535,0.254319,0.358176,0.267018,0.313888,0.113795,0.120335,0.0,-0.039901,-0.225215,2.775323,0.760825,7.554875,1.377622,8.976622,0.422998,1.0,1.0,0.833333
